"","id","hrs1","marital","childs","age","educ","sex","race","income","rincome","income91","partyid","polviews","libath","colrac","colmil","colhomo","cappun","relig","attend","reliten","bible","health","class","abdefect","abnomore","abhlth","abpoor","abrape","absingle","abany","chldidel","homosex","xmovie","fear","fefam","eqincome","govtpow","aidold","aidunemp","aidcol","aidhouse","racseg","pornlaw"
"764",2189,"65",1,1,26,14,1,1,10,"7",11,6,6,"2","4","4","4",1,1,6,1,"2","1",3,"2","2","1","2","1","2","2","3","1",".","1","3","5","3","2","4","1","2",".","."
"765",2190,"40",1,4,43,18,1,1,12,"12",20,6,7,"2","4","5","5",1,1,8,1,".","1",3,"2","2","2","2","2","2","2",".","1","2","2",".","5","1","4","4","2","3",".","1"
"766",2192,"40",1,1,59,20,1,1,12,"12",21,0,2,"2","4","4","4",2,1,5,2,"2","1",3,"1","1","1","1","1","1","1","3","4",".","2","3","5","1","3","4","1","2",".","."
"767",2193,"45",5,0,51,16,2,1,12,"12",20,6,5,"2","5","5","4",1,2,3,2,".","1",3,"1","2","1","2","1","2","2",".","4","2","2",".","5","3","2","4","4","4",".","1"
"768",2195,"20",5,0,19,12,1,1,98,"3",98,3,8,".",".",".",".",1,4,0,4,"3","1",4,".",".",".",".",".",".",".","2",".","2",".","2",".",".",".",".",".",".",".","2"
"769",2197,"70",1,2,56,18,1,3,12,"12",20,0,5,"2","5","5","4",1,5,4,1,"2","2",3,"1","1","1","1","1","1","1","2","1",".","2","3",".",".",".",".",".",".","4","."
"770",2198,"25",1,1,37,12,2,1,13,"13",22,6,6,".",".",".",".",1,2,7,1,"2","1",3,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"771",2201,"40",5,0,41,18,2,1,5,"5",5,3,2,".",".",".",".",2,5,3,1,"2","2",2,".",".",".",".",".",".",".","9",".","1",".","3",".",".",".",".",".",".",".","2"
"772",2202,"20",5,0,30,20,1,1,8,"3",8,0,1,"2","4","4","4",1,5,0,1,"3","1",3,"1","1","1","1","1","1","2","2","4",".","1","3","2","1","2","2","1","1",".","."
"773",2206,"70",1,1,48,17,1,1,12,"12",21,4,4,"2","5","5","4",1,2,0,2,"2","1",2,"1","1","1","8","1","2","2","2","1",".","2","3","5","1","3","3","3","4",".","."
"774",2212,".",1,0,58,12,1,1,12,"12",16,6,4,".",".",".",".",1,1,7,1,"1",".",2,".",".",".",".",".",".",".","5",".","2",".","2","4","3","2","8","2","3",".","1"
"775",2216,"50",1,2,38,8,1,1,12,"11",18,4,6,"2","5","5","4",1,2,2,2,".","2",3,"1","2","1","2","1","2","2",".","1","2","1",".","4","3","1","3","2","2",".","2"
"776",2217,"10",1,3,52,13,2,1,9,"7",10,2,3,".",".",".",".",8,4,0,4,"3","2",2,".",".",".",".",".",".",".","2",".","2",".","2",".",".",".",".",".",".",".","1"
"777",2221,"60",1,2,37,12,1,1,12,"12",18,3,4,"2","4","5","5",1,2,2,2,"2","2",3,"1","2","1","1","1","1","1","3","1",".","1","2","4","2","2","3","2","3",".","."
"778",2222,".",1,2,53,16,2,1,12,".",19,6,5,"2","4","4","4",1,1,7,1,".","1",3,"2","2","1","2","2","2","2",".","1","2","2","3",".",".",".",".",".",".","4","1"
"779",2227,"89",1,3,54,15,2,1,12,"98",18,3,4,"2","4","4","4",2,2,4,2,"2","2",2,"8","2","8","2","8","2","8","3","8",".","2","2",".",".",".",".",".",".","4","."
"780",2229,".",2,3,87,12,2,1,98,".",98,6,6,".",".",".",".",1,1,5,1,"1","2",2,".",".",".",".",".",".",".","2",".","2",".","2",".",".",".",".",".",".",".","1"
"781",2240,"10",2,4,63,12,2,1,10,"1",12,6,8,"1","4","5","5",1,1,3,2,".","2",2,"1","2","1","2","1","1","1",".","2","2","2","9",".",".",".",".",".",".","2","1"
"782",2247,".",1,0,48,16,2,1,12,".",18,2,4,"2","5","5","4",1,2,1,2,".","2",2,"1","1","1","1","1","1","1",".","3","2","2","3",".",".",".",".",".",".","4","2"
"783",2252,".",2,4,63,13,2,1,9,".",9,6,5,"1","4","5","5",1,1,6,1,"2","2",3,"1","2","1","2","1","2","2","2","1",".","1","2",".",".",".",".",".",".","1","."
"784",2255,".",2,5,84,8,2,1,7,".",7,1,4,".",".",".",".",8,1,4,1,"2",".",3,".",".",".",".",".",".",".","5",".","2",".","2","2","4","2","8","3","2",".","3"
"785",2257,".",1,2,83,11,2,1,9,".",9,5,2,"1","5","5","5",1,1,5,1,".","3",2,"1","2","1","2","2","2","2",".","1","2","1","2",".",".",".",".",".",".","1","1"
"786",2259,"40",5,0,22,12,1,1,98,"12",98,6,4,"1","4","5","5",1,4,0,4,"2","1",2,"1","1","1","1","1","1","1","3","1",".","2","1",".",".",".",".",".",".","1","."
"787",2265,"37",1,2,44,12,2,1,12,"9",18,5,2,"1","5","5","5",2,1,6,1,".","1",2,"1","2","1","2","1","2","2",".","1","2","1","3",".",".",".",".",".",".","3","1"
"788",2266,".",1,3,55,12,1,1,10,".",11,3,6,".",".",".",".",1,1,6,2,"1","4",3,".",".",".",".",".",".",".","2",".","2",".","2",".",".",".",".",".",".",".","2"
"789",2267,"50",1,2,46,20,2,1,12,"12",21,0,2,"2","5","5","4",1,1,5,1,".","1",3,"1","2","1","1","1","1","1",".","4","2","1","3",".",".",".",".",".",".","4","1"
"790",2269,".",1,4,69,10,1,1,11,".",14,1,5,".",".",".",".",1,1,3,2,"1","2",2,".",".",".",".",".",".",".","2",".","2",".","1",".",".",".",".",".",".",".","1"
"791",2271,".",1,1,66,20,1,1,12,".",17,5,5,"2","4","4","4",1,1,7,1,".","2",3,"1","2","1","2","1","2","2",".","1","2","2","3",".",".",".",".",".",".","4","3"
"792",2279,".",2,4,89,8,2,1,9,"99",10,1,4,"1","5","4","4",8,1,7,3,"1","3",2,"1","1","1","2","1","1","1","4","1",".","2","1","3","3","1","2","2","1",".","."
"793",2280,".",1,4,50,11,1,1,9,"2",9,0,2,".",".",".",".",8,2,2,2,"1","3",1,".",".",".",".",".",".",".","2",".","2",".","4",".",".",".",".",".",".",".","2"
"794",2281,"40",4,2,51,12,2,1,11,"11",13,5,5,"1","4","4","4",2,1,2,2,".","2",2,"1","2","1","2","1","2","2",".","4","2","1",".","1","2","2","2","1","2",".","1"
"795",2287,".",1,5,65,12,2,1,12,".",19,5,4,"2","5","5","4",1,1,5,2,".","3",3,"1","1","1","1","1","1","1",".","1","2","2","2",".",".",".",".",".",".","3","2"
"796",2289,".",2,1,77,16,2,1,98,"98",98,3,8,"2","4","5","4",2,4,0,4,"3","2",2,"1","1","1","8","1","1","1","8","4",".","2","4",".",".",".",".",".",".","4","."
"797",2290,"45",5,0,50,14,1,1,12,"12",17,3,4,"2","4","4","4",1,4,0,4,"3","2",2,"1","1","1","1","1","1","1","1","4",".","2","3","2","4","2","3","1","2",".","."
"798",2302,".",2,2,86,10,2,1,11,".",13,5,5,"1","5","5","5",1,1,5,2,"2","2",2,"1","1","1","1","1","1","1","2","4",".","1","2",".",".",".",".",".",".","8","."
"799",2305,"44",2,8,61,14,2,1,12,"12",16,5,4,".",".",".",".",1,2,4,2,"2","2",3,".",".",".",".",".",".",".","3",".","2",".","4",".",".",".",".",".",".",".","1"
"800",2306,"18",2,2,72,12,2,1,12,"6",19,6,6,".",".",".",".",1,1,7,1,"1","1",2,".",".",".",".",".",".",".","4",".","2",".","2",".",".",".",".",".",".",".","1"
"801",2313,".",1,0,63,14,2,1,12,".",19,4,6,"2","5","5","5",1,1,6,1,".","2",3,"1","2","1","2","1","2","2",".","1","2","1","2",".",".",".",".",".",".","3","1"
"802",2318,"84",1,4,48,14,2,1,12,"9",16,2,5,".",".",".",".",1,1,2,2,"2","2",3,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","1"
"803",2320,".",1,2,38,12,2,1,12,".",18,1,6,".",".",".",".",1,1,7,1,"1","2",2,".",".",".",".",".",".",".","2",".","2",".","2",".",".",".",".",".",".",".","1"
"804",2321,".",1,2,67,12,1,1,12,".",21,5,4,"1","5","5","4",1,1,5,2,"1","1",3,"1","1","1","1","1","1","2","3","1",".","2","3","1","2","1","2","1","2",".","."
"805",2323,"55",2,5,77,8,1,1,98,"98",98,1,4,"2","4","8","5",8,1,7,1,".","1",2,"1","2","1","2","1","2","2",".","1","2","1","2",".",".",".",".",".",".","3","1"
"806",2325,".",2,0,77,12,2,1,6,".",6,6,6,".",".",".",".",8,1,8,1,"1","2",2,".",".",".",".",".",".",".","4",".","2",".","2",".",".",".",".",".",".",".","1"
"807",2327,"40",3,2,55,16,2,1,12,"12",21,2,4,"2","4","4","4",1,1,3,2,"3","3",3,"1","2","1","2","1","2","2","2","1",".","1","3","4","3","2","2","2","3",".","."
"808",2328,"43",5,0,25,13,2,1,99,"99",99,0,4,".",".",".",".",1,1,3,2,"1",".",2,".",".",".",".",".",".",".","3",".","1",".","3","1","1","1","1","1","2",".","1"
"809",2338,".",1,3,67,12,2,1,9,".",10,1,4,"2","5","5","4",1,1,7,1,".","2",3,"1","2","1","2","1","2","2",".","1","2","1",".","5","1","2","2","1","1",".","2"
"810",2344,"30",5,0,23,16,1,1,9,"5",9,2,3,".",".",".",".",2,2,2,2,"3","3",3,".",".",".",".",".",".",".","2",".","1",".","4",".",".",".",".",".",".",".","2"
"811",2351,"15",3,0,33,17,1,1,12,"12",15,3,4,"2","8","4","4",2,1,3,3,"8","3",3,"8","2","1","2","2","2","2","3","4",".","2","4",".",".",".",".",".",".","4","."
"812",2355,"15",1,2,38,12,2,1,12,"98",16,2,4,"2","4","4","4",2,4,3,4,"2","2",2,"1","2","1","2","1","2","2","3","4",".","2","3",".",".",".",".",".",".","4","."
"813",2356,"62",5,0,27,16,2,1,8,"8",8,1,2,"2","4","4","4",2,5,7,1,"2","2",2,"1","1","1","1","1","1","1","8","4",".","1","4",".",".",".",".",".",".","4","."
"814",2357,".",5,0,21,15,2,1,2,".",2,5,5,"2","4","4","4",1,1,5,2,".","2",3,"1","2","1","2","2","2","2",".","1","2","1","3",".",".",".",".",".",".","3","2"
"815",2359,"65",1,0,23,13,1,1,12,".",16,2,4,".",".",".",".",1,4,0,4,"2",".",2,".",".",".",".",".",".",".","3",".","1",".","2","2","1","1","3","1","1",".","2"
"816",2363,"50",1,3,34,14,2,1,12,"10",19,5,5,"2","5","4","4",1,1,7,1,".","1",3,"2","2","1","2","2","2","2",".","1","2","1",".","2","2","2","2","2","2",".","1"
"817",2364,".",5,0,24,14,2,1,8,"2",8,2,4,"2","5","4","4",1,2,3,2,"2","1",2,"1","2","1","1","1","1","1","3","4",".","2","3",".",".",".",".",".",".",".","."
"818",2368,"45",1,1,33,14,1,1,12,"10",17,2,3,".",".",".",".",1,1,2,2,"2","1",2,".",".",".",".",".",".",".","2",".","2",".","4",".",".",".",".",".",".",".","1"
"819",2377,"38",1,3,41,13,2,1,12,"11",20,6,5,".",".",".",".",1,1,7,2,"1",".",3,".",".",".",".",".",".",".","2",".","1",".","3","2","2","2","2","2","2",".","2"
"820",2379,"20",1,2,70,10,2,1,10,"6",11,1,6,"2","5","5","4",1,1,0,2,"2","2",2,"1","1","1","1","1","1","2","2","2",".","1","3",".",".",".",".",".",".","3","."
"821",2380,".",3,3,50,12,1,1,12,"12",17,0,2,".",".",".",".",1,1,5,2,"2","1",2,".",".",".",".",".",".",".","3",".","2",".","3",".",".",".",".",".",".",".","1"
"822",2387,".",1,4,72,10,2,1,10,"99",11,0,3,"1","5","5","5",1,1,3,1,"1","2",2,"1","1","1","1","1","1","2","2","1",".","1","2","4","9","9","9","9","9",".","."
"823",2388,".",1,5,69,11,1,1,12,"99",16,0,4,"1","5","4","4",2,1,2,1,"1","2",2,"1","1","1","1","1","1","1","2","1",".","2","2","4","3","2","3","2","2",".","."
"824",2399,"40",1,0,49,13,1,1,13,"13",22,3,3,"2","4","4","4",1,1,2,2,"2","2",2,"1","1","1","1","1","1","1","2","4",".","2","3","2","2","2","3","2","3",".","."
"825",2401,"42",3,7,56,12,1,1,6,"6",6,2,5,".",".",".",".",1,1,2,2,"2",".",2,".",".",".",".",".",".",".","2",".","2",".","3","2","3","2","2","2","2",".","2"
"826",2402,".",3,2,50,12,1,1,12,".",15,3,4,".",".",".",".",1,4,0,4,"3",".",2,".",".",".",".",".",".",".","0",".","1",".","2","4","1","1","3","2","2",".","2"
"827",2404,"2",1,1,24,9,2,1,12,"9",17,3,3,".",".",".",".",1,1,1,2,"2",".",2,".",".",".",".",".",".",".","2",".","2",".","2","2","2","1","8","1","1",".","2"
"828",2407,".",1,3,78,18,2,1,12,".",18,1,6,"1","5","5","5",1,1,8,1,".","1",2,"1","2","1","2","2","2","2",".","1","2","2",".","2","2","2","8","2","8",".","1"
"829",2408,"40",1,3,55,12,1,1,98,"10",98,1,4,"8","4","5","4",1,4,0,4,"2","1",2,"1","2","1","2","1","2","2","3","1",".","2","8",".",".",".",".",".",".","3","."
"830",2411,"50",3,1,43,12,2,1,9,"9",10,2,4,".",".",".",".",2,1,6,2,"2","1",2,".",".",".",".",".",".",".","2",".","8",".","3",".",".",".",".",".",".",".","1"
"831",2413,".",1,3,59,13,2,1,9,"4",10,5,5,"1","5","5","5",1,1,8,1,".","3",2,"1","2","1","2","8","2","8",".","1","2","1",".","5","2","2","2","2","2",".","1"
"832",2414,"70",1,3,37,18,1,1,12,"12",15,4,7,".",".",".",".",1,1,8,1,"1","2",3,".",".",".",".",".",".",".","2",".","2",".","1",".",".",".",".",".",".",".","1"
"833",2415,"48",3,2,59,15,2,1,11,"11",13,6,6,"2","5","5","5",1,1,0,2,"1","2",2,"1","2","1","8","1","8","8","2","1",".","2","2",".",".",".",".",".",".","4","."
"834",2418,"56",1,4,44,16,1,1,12,"12",18,5,5,"2","4","4","4",1,1,6,1,".","2",3,"2","1","2","1","2","2","1",".","1","1","2","2",".",".",".",".",".",".","4","2"
"835",2419,"40",2,3,44,13,1,1,12,"12",16,4,5,".",".",".",".",1,1,7,2,"2","1",2,".",".",".",".",".",".",".","2",".","2",".","2",".",".",".",".",".",".",".","1"
"836",2421,"7",1,4,63,12,2,1,11,"2",13,6,7,".",".",".",".",1,1,8,1,"1","2",1,".",".",".",".",".",".",".","2",".","2",".","1",".",".",".",".",".",".",".","2"
"837",2422,".",2,2,72,13,2,1,9,"99",10,0,2,"2","4","4","4",2,5,4,1,".","1",1,"1","1","1","1","1","1","1",".","4","2","2","1",".",".",".",".",".",".","1","2"
"838",2423,"43",1,0,30,11,1,1,99,"99",99,3,5,".",".",".",".",1,5,7,1,"1",".",3,".",".",".",".",".",".",".","2",".","2",".","1","3","2","2","4","8","3",".","1"
"839",2426,"40",1,4,55,12,1,1,11,"10",13,0,5,".",".",".",".",1,1,2,2,"1",".",3,".",".",".",".",".",".",".","2",".","2",".","2","2","2","1","1","1","3",".","1"
"840",2427,"40",1,2,42,14,1,1,12,"12",18,3,4,"2","4","4","4",1,4,1,4,"2","1",2,"1","1","1","1","1","2","2","2","1",".","2","3","2","2","1","3","2","3",".","."
"841",2429,"40",1,2,66,13,1,1,13,"13",22,3,4,"1","5","8","4",2,1,7,3,"2","2",3,"1","2","1","2","1","2","2","9","1",".","2","3",".",".",".",".",".",".","4","."
"842",2434,".",5,0,27,15,1,1,3,".",3,1,3,".",".",".",".",1,1,1,2,"2",".",2,".",".",".",".",".",".",".","2",".","1",".","2","4","2","1","1","1","4",".","2"
"843",2435,"40",1,0,25,16,2,1,12,"9",17,3,2,".",".",".",".",1,1,3,2,"2","2",2,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","2"
"844",2436,"60",1,2,61,15,1,1,12,"10",17,4,4,"1","5","4","8",1,1,4,1,".","2",2,"1","2","1","1","1","1","2",".","1","1","1","2",".",".",".",".",".",".","3","1"
"845",2438,"45",2,1,29,16,2,1,12,"9",18,4,4,"1","5","4","4",1,1,4,1,".","1",3,"1","2","1","2","1","2","2",".","8","2","2",".","3","3","2","3","2","8",".","2"
"846",2440,"60",1,1,37,16,1,1,12,"11",19,3,4,".",".",".",".",1,1,3,1,"2","2",2,".",".",".",".",".",".",".","2",".","1",".","4",".",".",".",".",".",".",".","2"
"847",2444,"50",1,0,33,20,1,3,13,"13",22,6,5,".",".",".",".",1,1,5,1,"1",".",4,".",".",".",".",".",".",".","2",".","2",".","3","3","3","2","4","2","3",".","1"
"848",2445,".",1,1,31,16,2,3,13,".",22,6,5,"8","5","4","5",1,4,2,4,"3","1",3,"8","8","8","8","8","8","8","1","1",".","2","8",".",".",".",".",".",".","4","."
"849",2448,"40",3,4,41,12,1,1,12,"12",17,3,4,"2","4","5","4",1,2,6,1,".","1",3,"1","1","1","1","1","1","1",".","1","2","2","3",".",".",".",".",".",".","3","1"
"850",2449,"40",1,2,47,12,1,1,12,"12",19,0,6,".",".",".",".",1,1,1,2,"2",".",2,".",".",".",".",".",".",".","2",".","1",".","3","4","3","2","4","2","3",".","2"
"851",2450,"40",1,1,20,11,1,1,10,"2",12,3,4,".",".",".",".",1,1,3,2,"1","3",2,".",".",".",".",".",".",".","2",".","1",".","2",".",".",".",".",".",".",".","1"
"852",2453,".",1,2,24,12,2,1,4,".",4,5,4,"2","4","4","4",1,1,3,2,".","3",1,"1","2","1","2","1","2","2",".","4","1","1",".","2","2","2","2","2","2",".","2"
"853",2456,"40",3,2,32,14,1,1,12,"11",15,7,4,"2","5","4","4",1,2,2,2,".","2",2,"1","1","1","1","1","1","1",".","1","1","2","1",".",".",".",".",".",".","2","2"
"854",2460,".",5,0,21,12,2,1,9,"9",10,3,4,"2","5","5","5",1,2,2,1,"1","1",1,"1","2","1","2","1","2","2","2","8",".","1","3","1","1","1","1","1","1",".","."
"855",2462,"40",2,4,46,14,1,1,12,"12",19,3,4,"1","5","5","5",1,2,2,2,".","2",2,"1","1","1","1","1","1","1",".","2","1","1","3",".",".",".",".",".",".","3","2"
"856",2472,"40",1,0,24,15,1,3,12,"12",16,3,5,"2","4","9","4",1,2,5,3,"2","2",3,"1","2","1","2","1","2","2","8","4",".","2","3","2","3","1","3","2","2",".","."
"857",2478,".",1,5,81,8,1,1,13,".",22,4,5,"1","4","5","5",2,1,6,1,".","3",3,"1","1","1","1","1","1","1",".","1","2","1","2",".",".",".",".",".",".","3","1"
"858",2479,".",1,2,36,14,2,1,12,"2",17,5,3,"2","4","4","4",1,1,6,3,"2","2",3,"1","2","1","2","1","2","2","2","1",".","2","3",".",".",".",".",".",".","4","."
"859",2482,".",1,4,76,9,1,1,10,".",12,0,4,"1","5","5","4",8,2,7,1,"1","2",2,"1","2","1","2","1","2","2","4","1",".","2","2",".",".",".",".",".",".","8","."
"860",2485,".",5,0,36,12,2,1,99,"99",99,5,6,".",".",".",".",1,1,6,1,"1",".",2,".",".",".",".",".",".",".","3",".","2",".","3","3","2","2","3","2","3",".","2"
"861",2487,"50",3,5,40,11,1,1,12,"12",16,3,2,"1","5","5","4",1,1,2,2,"3","2",2,"1","2","1","2","1","8","2","8","8",".","2","3",".",".",".",".",".",".","3","."
"862",2495,"40",2,4,55,12,2,1,10,"9",12,4,4,"2","5","5","4",1,1,7,1,"3","1",2,"1","1","1","1","1","1","1","3","1",".","2","3",".",".",".",".",".",".","4","."
"863",2496,"43",1,4,44,12,2,1,12,"10",19,4,4,".",".",".",".",1,1,2,2,"2",".",2,".",".",".",".",".",".",".","9",".","2",".","4","4","2","3","3","3","2",".","2"
"864",2497,"40",1,2,57,12,1,2,12,"12",20,4,5,".",".",".",".",1,1,7,1,"1",".",3,".",".",".",".",".",".",".","3",".","2",".","3","3","3","2","2","2","1",".","2"
"865",2499,".",1,5,49,12,2,2,98,"98",98,0,8,".",".",".",".",2,1,9,1,"1","2",2,".",".",".",".",".",".",".","2",".","1",".","4",".",".",".",".",".",".",".","1"
"866",2502,".",1,0,31,16,2,1,12,"11",19,1,5,"2","4","4","4",1,1,3,2,".","3",2,"2","2","2","2","2","2","2",".","1","2","1",".","4","2","2","4","2","3",".","1"
"867",2505,".",2,2,86,3,2,2,4,"99",4,0,8,"1","5","5","5",1,1,5,1,"1","1",1,"1","2","1","2","2","2","2","5","1",".","2","2",".",".",".",".",".",".","4","."
"868",2508,".",2,2,80,8,1,1,9,"99",9,6,6,"1","4","5","5",1,1,7,1,".","3",3,"1","2","1","8","1","2","2",".","1","2","1","2",".",".",".",".",".",".","1","1"
"869",2509,"40",5,4,25,9,2,2,98,"98",98,2,3,".",".",".",".",2,1,3,1,"1",".",2,".",".",".",".",".",".",".","4",".","2",".","3",".",".",".",".",".",".",".","2"
"870",2511,"40",1,5,53,14,2,2,13,"13",22,3,4,"2","5","5","5",1,1,5,3,".","2",2,"1","1","1","8","1","2","2",".","1","2","2","2",".",".",".",".",".",".","8","1"
"871",2515,"45",1,2,48,18,1,1,12,"12",21,3,6,".",".",".",".",1,1,6,1,"2",".",4,".",".",".",".",".",".",".","2",".","1",".","2","4","1","2","3","2","2",".","2"
"872",2522,".",2,2,72,12,2,1,8,".",8,3,8,"1","5","5","4",8,1,7,1,".","3",3,"1","1","1","2","1","2","2",".","1","2","1",".","4","3","1","2","2","2",".","1"
"873",2523,".",1,3,68,11,1,1,11,".",14,5,3,"2","5","5","4",1,1,2,2,".","2",2,"1","1","1","2","1","1","1",".","4","1","1","2",".",".",".",".",".",".","3","2"
"874",2529,"99",1,2,56,12,1,2,12,"12",21,1,6,".",".",".",".",1,1,9,1,"1",".",3,".",".",".",".",".",".",".","3",".","2",".","3","4","1","1","3","2","2",".","1"
"875",2531,".",2,3,75,11,1,1,8,".",8,5,4,".",".",".",".",1,1,0,2,"1",".",1,".",".",".",".",".",".",".","2",".","2",".","2","8","3","1","2","2","2",".","1"
"876",2532,"32",3,2,52,12,1,1,9,"9",9,3,5,".",".",".",".",1,2,1,2,"3","2",2,".",".",".",".",".",".",".","2",".","1",".","3",".",".",".",".",".",".",".","2"
"877",2535,".",2,2,82,11,2,1,13,"99",22,1,4,"1","4","8","4",1,1,7,1,".","2",3,"1","2","1","2","1","8","2",".","1","2","1",".",".",".",".",".",".",".",".","1"
"878",2536,"25",5,0,20,13,2,1,12,"7",21,5,4,"2","5","4","4",1,1,2,2,"2","2",3,"1","1","1","1","1","1","1","2","1",".","2","3",".",".",".",".",".",".","4","."
"879",2539,".",3,0,59,17,2,1,12,".",17,6,7,"1","5","5","5",1,1,8,2,".","2",3,"2","2","2","2","2","2","2",".","1","2","2",".","4","1","2","2","4","2",".","1"
"880",2541,"40",1,2,54,16,2,1,12,"12",20,2,5,".",".",".",".",1,1,3,2,"2","1",2,".",".",".",".",".",".",".","2",".","2",".","3",".",".",".",".",".",".",".","1"
"881",2550,".",1,2,53,14,1,1,2,".",2,4,4,"1","5","5","4",1,1,3,1,".","3",1,"1","2","1","2","2","2","2",".","1","2","1",".","5","2","1","2","2","1",".","1"
"882",2552,".",4,1,43,12,2,1,98,".",98,5,8,"1","5","5","5",1,1,2,9,".","3",2,"1","1","1","1","8","1","2",".","1","2","2",".","4","2","2","2","2","2",".","2"
"883",2559,"40",1,1,24,11,1,1,12,"9",15,3,2,"2","5","8","5",1,4,0,4,".","2",1,"1","2","1","2","1","2","8",".","1","1","2",".","3","4","4","4","4","4",".","2"
"884",2560,"45",1,2,36,10,2,1,12,"9",16,3,1,"8","4","5","4",1,1,3,2,"1","2",2,"1","2","1","2","2","2","2","2","1",".","1","3","4","3","2","4","2","2",".","."
"885",2561,"20",1,5,67,8,1,1,9,"9",9,5,8,"1","5","5","5",1,4,2,4,".","2",2,"2","2","1","2","8","2","2",".","1","2","2","2",".",".",".",".",".",".","3","1"
"886",2564,".",2,5,78,8,2,1,98,".",98,1,4,"1","5","5","5",8,1,3,3,".","3",3,"1","2","1","2","1","2","2",".","1","2","2",".","2","8","1","1","1","1",".","1"
"887",2565,".",1,3,62,3,1,1,99,".",99,5,8,".",".",".",".",1,1,2,2,"1",".",2,".",".",".",".",".",".",".","4",".","2",".","8","3","2","1","2","1","1",".","1"
"888",2566,".",1,4,56,3,2,1,2,"99",2,0,5,".",".",".",".",1,4,2,4,"1",".",1,".",".",".",".",".",".",".","2",".","2",".","2","3","3","1","4","3","2",".","1"
"889",2570,".",2,5,55,10,1,1,9,"99",9,2,5,"2","5","5","5",8,1,0,2,"2","4",2,"1","2","1","2","8","2","2","2","1",".","1","2","4","2","2","3","2","1",".","."
"890",2571,".",5,0,68,12,2,1,98,"99",98,5,4,"1","8","5","5",1,1,7,3,".","2",2,"1","2","1","2","1","2","2",".","1","2","1","8",".",".",".",".",".",".","4","1"
"891",2575,".",5,1,20,10,2,2,2,"2",2,1,8,"2","4","5","4",8,1,5,1,".","1",2,"2","2","2","2","2","2","2",".","1","2","1","3",".",".",".",".",".",".","8","2"
"892",2579,".",1,2,74,11,2,1,11,".",13,1,6,".",".",".",".",1,2,8,1,"2","2",2,".",".",".",".",".",".",".","3",".","2",".","2",".",".",".",".",".",".",".","1"
"893",2580,".",1,2,37,14,2,1,11,".",13,1,6,".",".",".",".",2,2,7,1,"2",".",2,".",".",".",".",".",".",".","4",".","2",".","2","4","3","1","3","3","2",".","1"
"894",2584,".",2,1,23,13,2,1,12,"7",17,3,4,"2","5","8","4",1,1,2,2,".","1",3,"1","2","1","2","1","2","2",".","4","2","2","2",".",".",".",".",".",".","4","2"
"895",2587,".",1,2,48,13,2,1,10,"99",12,3,4,"2","4","4","4",1,1,7,3,".","4",2,"1","2","1","1","1","2","1",".","4","2","2","3",".",".",".",".",".",".","4","2"
"896",2591,"59",2,2,49,12,2,2,10,"10",12,0,2,"1","4","4","4",1,1,8,1,".","3",3,"2","2","1","2","2","2","2",".","1","2","1","4",".",".",".",".",".",".","4","2"
"897",2592,".",1,1,45,9,2,2,9,".",9,0,3,".",".",".",".",2,1,5,3,"1","2",1,".",".",".",".",".",".",".","3",".","2",".","3",".",".",".",".",".",".",".","2"
"898",2593,"40",5,1,27,14,1,2,12,"12",19,3,4,"2","4","4","5",1,1,4,3,".","1",3,"2","2","8","2","2","2","2",".","1","2","2",".","2","3","1","2","1","1",".","1"
"899",2594,".",5,0,19,11,2,2,7,".",7,0,6,"1","5","4","4",2,1,5,1,".","1",3,"1","1","1","1","1","1","1",".","4","1","2",".","2","3","1","2","1","1",".","2"
"900",2596,"40",1,3,53,13,2,2,12,"10",15,0,5,"2","4","5","5",8,1,8,1,"1","1",2,"1","2","1","2","1","2","2","3","1",".","1","1","4","1","1","3","1","1",".","."
"901",2597,"65",3,1,35,14,1,1,12,"12",17,4,5,".",".",".",".",1,1,4,1,"3","1",2,".",".",".",".",".",".",".","3",".","1",".","2",".",".",".",".",".",".",".","1"
"902",2599,"12",1,3,39,19,2,1,12,"3",16,6,7,"2","4","5","4",1,1,8,1,".","1",2,"2","2","2","2","2","2","2",".","1","2","2",".",".",".",".",".",".",".",".","1"
"903",2601,"40",5,0,20,12,2,1,12,"10",18,1,4,"1","5","5","5",1,1,3,1,"1","1",3,"2","2","8","2","2","2","2","2","1",".","1","2","8","2","3","3","2","3",".","."
"904",2602,"40",1,4,37,13,2,2,10,"10",12,0,6,"2","5","5","5",2,1,8,1,"1","3",2,"2","2","1","2","2","2","2","6","1",".","1","2","2","3","1","2","1","1",".","."
"905",2606,".",2,2,72,13,2,1,98,".",98,0,4,"1","4","5","4",1,1,5,2,".","1",2,"1","1","1","1","1","1","1",".","1","2","1","2",".",".",".",".",".",".","2","1"
"906",2609,"12",1,3,62,12,2,1,12,"6",17,6,5,"2","5","5","5",8,1,7,1,".","1",2,"2","2","1","1","1","2","2",".","1","2","2","2",".",".",".",".",".",".","4","1"
"907",2614,"40",5,0,23,14,2,1,10,"9",11,5,6,".",".",".",".",1,1,8,3,"1",".",3,".",".",".",".",".",".",".","2",".","1",".","2","1","2","1","1","2","1",".","2"
